# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time                 x_1                 y_1                 z_1                 x_2                 y_2                 z_2
  51.6250000    3.0117461339e+01    3.3887290849e+01    3.1999985966e+01    3.3882526408e+01    3.0112705497e+01    3.1999992933e+01
  51.7500000    3.0142067289e+01    3.3881607151e+01    3.1999985816e+01    3.3857920403e+01    3.0118389041e+01    3.1999992802e+01
  51.8750000    3.0166723243e+01    3.3875766396e+01    3.1999985667e+01    3.3833264392e+01    3.0124229639e+01    3.1999992672e+01
  52.0000000    3.0191426859e+01    3.3869767232e+01    3.1999985519e+01    3.3808560716e+01    3.0130228645e+01    3.1999992540e+01
  52.1250000    3.0216175675e+01    3.3863607995e+01    3.1999985373e+01    3.3783811836e+01    3.0136387724e+01    3.1999992408e+01
  52.2500000    3.0240967501e+01    3.3857287594e+01    3.1999985229e+01    3.3759019944e+01    3.0142707968e+01    3.1999992274e+01
  52.3750000    3.0265799651e+01    3.3850804436e+01    3.1999985088e+01    3.3734187730e+01    3.0149190966e+01    3.1999992141e+01
  52.5000000    3.0290669617e+01    3.3844157199e+01    3.1999984948e+01    3.3709317706e+01    3.0155838041e+01    3.1999992012e+01
  52.6250000    3.0315574718e+01    3.3837344639e+01    3.1999984809e+01    3.3684412552e+01    3.0162650436e+01    3.1999991885e+01
  52.7500000    3.0340512047e+01    3.3830365209e+01    3.1999984671e+01    3.3659475172e+01    3.0169629697e+01    3.1999991758e+01
  52.8750000    3.0365478889e+01    3.3823217903e+01    3.1999984534e+01    3.3634508276e+01    3.0176776832e+01    3.1999991629e+01
  53.0000000    3.0390472069e+01    3.3815901091e+01    3.1999984397e+01    3.3609515044e+01    3.0184093472e+01    3.1999991498e+01
  53.1250000    3.0415488779e+01    3.3808413812e+01    3.1999984263e+01    3.3584498280e+01    3.0191580580e+01    3.1999991363e+01
  53.2500000    3.0440525450e+01    3.3800754526e+01    3.1999984130e+01    3.3559461550e+01    3.0199239692e+01    3.1999991224e+01
  53.3750000    3.0465579290e+01    3.3792922314e+01    3.1999983997e+01    3.3534407650e+01    3.0207071723e+01    3.1999991088e+01
  53.5000000    3.0490646387e+01    3.3784915697e+01    3.1999983862e+01    3.3509340490e+01    3.0215078155e+01    3.1999990953e+01
  53.6250000    3.0515723794e+01    3.3776733809e+01    3.1999983727e+01    3.3484263024e+01    3.0223259854e+01    3.1999990818e+01
  53.7500000    3.0540807452e+01    3.3768375239e+01    3.1999983593e+01    3.3459179308e+01    3.0231618229e+01    3.1999990683e+01
  53.8750000    3.0565893990e+01    3.3759839186e+01    3.1999983462e+01    3.3434092710e+01    3.0240154085e+01    3.1999990546e+01
  54.0000000    3.0590979411e+01    3.3751124335e+01    3.1999983332e+01    3.3409007222e+01    3.0248868739e+01    3.1999990408e+01
  54.1250000    3.0616059861e+01    3.3742229921e+01    3.1999983203e+01    3.3383926704e+01    3.0257762955e+01    3.1999990270e+01
  54.2500000    3.0641131362e+01    3.3733154803e+01    3.1999983074e+01    3.3358855139e+01    3.0266837874e+01    3.1999990132e+01
  54.3750000    3.0666189651e+01    3.3723898153e+01    3.1999982945e+01    3.3333796787e+01    3.0276094322e+01    3.1999989994e+01
  54.5000000    3.0691230627e+01    3.3714459161e+01    3.1999982818e+01    3.3308755747e+01    3.0285533112e+01    3.1999989857e+01
  54.6250000    3.0716249781e+01    3.3704836873e+01    3.1999982692e+01    3.3283736529e+01    3.0295155199e+01    3.1999989720e+01
  54.7500000    3.0741242682e+01    3.3695030733e+01    3.1999982567e+01    3.3258743561e+01    3.0304961139e+01    3.1999989584e+01
  54.8750000    3.0766204822e+01    3.3685039905e+01    3.1999982445e+01    3.3233781352e+01    3.0314951765e+01    3.1999989447e+01
  55.0000000    3.0791131326e+01    3.3674863785e+01    3.1999982325e+01    3.3208854780e+01    3.0325127678e+01    3.1999989310e+01
  55.1250000    3.0816017513e+01    3.3664501960e+01    3.1999982209e+01    3.3183968525e+01    3.0335489295e+01    3.1999989173e+01
  55.2500000    3.0840858439e+01    3.3653953800e+01    3.1999982093e+01    3.3159127529e+01    3.0346037246e+01    3.1999989035e+01
  55.3750000    3.0865648863e+01    3.3643218939e+01    3.1999981978e+01    3.3134337032e+01    3.0356771898e+01    3.1999988896e+01
  55.5000000    3.0890383881e+01    3.3632297173e+01    3.1999981862e+01    3.3109601937e+01    3.0367693453e+01    3.1999988756e+01
  55.6250000    3.0915058030e+01    3.3621188175e+01    3.1999981746e+01    3.3084927712e+01    3.0378802239e+01    3.1999988614e+01
  55.7500000    3.0939665831e+01    3.3609891793e+01    3.1999981631e+01    3.3060319836e+01    3.0390098407e+01    3.1999988473e+01
  55.8750000    3.0964201931e+01    3.3598408108e+01    3.1999981518e+01    3.3035783658e+01    3.0401581880e+01    3.1999988332e+01
  56.0000000    3.0988660604e+01    3.3586737173e+01    3.1999981406e+01    3.3011324903e+01    3.0413252602e+01    3.1999988191e+01
  56.1250000    3.1013036153e+01    3.3574879126e+01    3.1999981296e+01    3.2986949270e+01    3.0425110436e+01    3.1999988050e+01
  56.2500000    3.1037322503e+01    3.3562834277e+01    3.1999981187e+01    3.2962662834e+01    3.0437155071e+01    3.1999987908e+01
  56.3750000    3.1061513898e+01    3.3550603133e+01    3.1999981078e+01    3.2938471354e+01    3.0449385995e+01    3.1999987766e+01
  56.5000000    3.1085604094e+01    3.3538186245e+01    3.1999980969e+01    3.2914381076e+01    3.0461802658e+01    3.1999987621e+01
  56.6250000    3.1109586970e+01    3.3525584325e+01    3.1999980861e+01    3.2890398116e+01    3.0474404353e+01    3.1999987474e+01
  56.7500000    3.1133456065e+01    3.3512798202e+01    3.1999980757e+01    3.2866528929e+01    3.0487190254e+01    3.1999987327e+01
  56.8750000    3.1157204989e+01    3.3499828897e+01    3.1999980656e+01    3.2842779908e+01    3.0500159334e+01    3.1999987182e+01
  57.0000000    3.1180827239e+01    3.3486677608e+01    3.1999980556e+01    3.2819157557e+01    3.0513310395e+01    3.1999987040e+01
  57.1250000    3.1204316185e+01    3.3473345699e+01    3.1999980455e+01    3.2795668507e+01    3.0526642074e+01    3.1999986898e+01
  57.2500000    3.1227665135e+01    3.3459834667e+01    3.1999980354e+01    3.2772319451e+01    3.0540152877e+01    3.1999986754e+01
  57.3750000    3.1250867205e+01    3.3446146214e+01    3.1999980255e+01    3.2749117268e+01    3.0553841104e+01    3.1999986609e+01
  57.5000000    3.1273915493e+01    3.3432282246e+01    3.1999980156e+01    3.2726068860e+01    3.0567704845e+01    3.1999986464e+01
  57.6250000    3.1296802990e+01    3.3418244794e+01    3.1999980059e+01    3.2703181240e+01    3.0581742070e+01    3.1999986321e+01
  57.7500000    3.1319522650e+01    3.3404036210e+01    3.1999979961e+01    3.2680461454e+01    3.0595950425e+01    3.1999986178e+01
  57.8750000    3.1342067394e+01    3.3389658971e+01    3.1999979864e+01    3.2657916586e+01    3.0610327431e+01    3.1999986035e+01
  58.0000000    3.1364429925e+01    3.3375115804e+01    3.1999979771e+01    3.2635553931e+01    3.0624870359e+01    3.1999985893e+01
  58.1250000    3.1386603157e+01    3.3360409656e+01    3.1999979679e+01    3.2613380569e+01    3.0639576266e+01    3.1999985750e+01
  58.2500000    3.1408579645e+01    3.3345543697e+01    3.1999979588e+01    3.2591403946e+01    3.0654441985e+01    3.1999985607e+01
  58.3750000    3.1430352175e+01    3.3330521301e+01    3.1999979497e+01    3.2569631272e+01    3.0669464140e+01    3.1999985463e+01
  58.5000000    3.1451913407e+01    3.3315346171e+01    3.1999979407e+01    3.2548069890e+01    3.0684639026e+01    3.1999985316e+01
  58.6250000    3.1473255859e+01    3.3300022089e+01    3.1999979319e+01    3.2526727279e+01    3.0699962862e+01    3.1999985168e+01
  58.7500000    3.1494372384e+01    3.3284553278e+01    3.1999979231e+01    3.2505610589e+01    3.0715431423e+01    3.1999985021e+01
  58.8750000    3.1515255466e+01    3.3268944066e+01    3.1999979143e+01    3.2484727338e+01    3.0731040387e+01    3.1999984874e+01
  59.0000000    3.1535897761e+01    3.3253199002e+01    3.1999979058e+01    3.2464084871e+01    3.0746785200e+01    3.1999984727e+01
  59.1250000    3.1556292169e+01    3.3237323076e+01    3.1999978975e+01    3.2443690288e+01    3.0762660875e+01    3.1999984580e+01
  59.2500000    3.1576431324e+01    3.3221321366e+01    3.1999978893e+01    3.2423550954e+01    3.0778662335e+01    3.1999984432e+01
  59.3750000    3.1596307990e+01    3.3205199161e+01    3.1999978812e+01    3.2403674098e+01    3.0794784289e+01    3.1999984285e+01
  59.5000000    3.1615915165e+01    3.3188962098e+01    3.1999978733e+01    3.2384066726e+01    3.0811021099e+01    3.1999984139e+01
  59.6250000    3.1635245940e+01    3.3172616124e+01    3.1999978653e+01    3.2364735753e+01    3.0827366820e+01    3.1999983994e+01
  59.7500000    3.1654293327e+01    3.3156167293e+01    3.1999978571e+01    3.2345688162e+01    3.0843815398e+01    3.1999983850e+01
  59.8750000    3.1673050543e+01    3.3139621885e+01    3.1999978488e+01    3.2326930735e+01    3.0860360553e+01    3.1999983704e+01
  60.0000000    3.1691510995e+01    3.3122986444e+01    3.1999978407e+01    3.2308470066e+01    3.0876995741e+01    3.1999983557e+01
  60.1250000    3.1709668268e+01    3.3106267754e+01    3.1999978331e+01    3.2290312570e+01    3.0893714175e+01    3.1999983410e+01
  60.2500000    3.1727516116e+01    3.3089472813e+01    3.1999978258e+01    3.2272464494e+01    3.0910508858e+01    3.1999983265e+01
  60.3750000    3.1745048440e+01    3.3072608803e+01    3.1999978187e+01    3.2254931935e+01    3.0927372609e+01    3.1999983122e+01
  60.5000000    3.1762259390e+01    3.3055683117e+01    3.1999978116e+01    3.2237720743e+01    3.0944298038e+01    3.1999982979e+01
  60.6250000    3.1779143356e+01    3.3038703324e+01    3.1999978045e+01    3.2220836527e+01    3.0961277572e+01    3.1999982835e+01
  60.7500000    3.1795694988e+01    3.3021677172e+01    3.1999977973e+01    3.2204284641e+01    3.0978303464e+01    3.1999982692e+01
  60.8750000    3.1811909190e+01    3.3004612562e+01    3.1999977901e+01    3.2188070179e+01    3.0995367818e+01    3.1999982549e+01
  61.0000000    3.1827781143e+01    3.2987517530e+01    3.1999977830e+01    3.2172197959e+01    3.1012462598e+01    3.1999982407e+01
  61.1250000    3.1843306323e+01    3.2970400236e+01    3.1999977759e+01    3.2156672506e+01    3.1029579640e+01    3.1999982265e+01
  61.2500000    3.1858480518e+01    3.2953268954e+01    3.1999977688e+01    3.2141498034e+01    3.1046710667e+01    3.1999982124e+01
  61.3750000    3.1873299833e+01    3.2936132048e+01    3.1999977618e+01    3.2126678435e+01    3.1063847319e+01    3.1999981984e+01
  61.5000000    3.1887760701e+01    3.2918997940e+01    3.1999977549e+01    3.2112217275e+01    3.1080981173e+01    3.1999981845e+01
  61.6250000    3.1901859889e+01    3.2901875091e+01    3.1999977480e+01    3.2098117786e+01    3.1098103764e+01    3.1999981706e+01
  61.7500000    3.1915594465e+01    3.2884771970e+01    3.1999977410e+01    3.2084382902e+01    3.1115206627e+01    3.1999981567e+01
  61.8750000    3.1928961960e+01    3.2867697146e+01    3.1999977341e+01    3.2071015092e+01    3.1132281193e+01    3.1999981428e+01
  62.0000000    3.1941960369e+01    3.2850659263e+01    3.1999977272e+01    3.2058016362e+01    3.1149318824e+01    3.1999981289e+01
  62.1250000    3.1954587985e+01    3.2833666883e+01    3.1999977202e+01    3.2045388419e+01    3.1166310956e+01    3.1999981150e+01
  62.2500000    3.1966843370e+01    3.2816728435e+01    3.1999977132e+01    3.2033132702e+01    3.1183249158e+01    3.1999981012e+01
  62.3750000    3.1978725528e+01    3.2799852369e+01    3.1999977063e+01    3.2021250207e+01    3.1200124979e+01    3.1999980876e+01
  62.5000000    3.1990233922e+01    3.2783047062e+01    3.1999976996e+01    3.2009741470e+01    3.1216930041e+01    3.1999980740e+01
  62.6250000    3.2001368483e+01    3.2766320845e+01    3.1999976932e+01    3.1998606557e+01    3.1233656017e+01    3.1999980604e+01
  62.7500000    3.2012129355e+01    3.2749681863e+01    3.1999976872e+01    3.1987845324e+01    3.1250294760e+01    3.1999980469e+01
  62.8750000    3.2022517064e+01    3.2733138103e+01    3.1999976814e+01    3.1977457249e+01    3.1266838280e+01    3.1999980338e+01
  63.0000000    3.2032532759e+01    3.2716697525e+01    3.1999976756e+01    3.1967441182e+01    3.1283278620e+01    3.1999980206e+01
  63.1250000    3.2042177802e+01    3.2700367909e+01    3.1999976698e+01    3.1957795755e+01    3.1299608004e+01    3.1999980075e+01
  63.2500000    3.2051453789e+01    3.2684156666e+01    3.1999976638e+01    3.1948519376e+01    3.1315819018e+01    3.1999979944e+01
  63.3750000    3.2060363162e+01    3.2668071368e+01    3.1999976577e+01    3.1939609603e+01    3.1331904093e+01    3.1999979816e+01
  63.5000000    3.2068908117e+01    3.2652119015e+01    3.1999976515e+01    3.1931064242e+01    3.1347856219e+01    3.1999979691e+01
  63.6250000    3.2077091796e+01    3.2636306705e+01    3.1999976454e+01    3.1922880154e+01    3.1363668305e+01    3.1999979567e+01
  63.7500000    3.2084917154e+01    3.2620641073e+01    3.1999976396e+01    3.1915054377e+01    3.1379333712e+01    3.1999979445e+01
  63.8750000    3.2092387987e+01    3.2605128705e+01    3.1999976339e+01    3.1907583121e+01    3.1394845865e+01    3.1999979323e+01
  64.0000000    3.2099507897e+01    3.2589775730e+01    3.1999976282e+01    3.1900462781e+01    3.1410198630e+01    3.1999979201e+01
  64.1250000    3.2106281408e+01    3.2574588310e+01    3.1999976225e+01    3.1893688836e+01    3.1425385849e+01    3.1999979078e+01
  64.2500000    3.2112712616e+01    3.2559571941e+01    3.1999976169e+01    3.1887257187e+01    3.1440402017e+01    3.1999978956e+01
  64.3750000    3.2118806704e+01    3.2544732363e+01    3.1999976112e+01    3.1881162653e+01    3.1455241395e+01    3.1999978837e+01
  64.5000000    3.2124568434e+01    3.2530074519e+01    3.1999976058e+01    3.1875400478e+01    3.1469899043e+01    3.1999978719e+01
  64.6250000    3.2130003169e+01    3.2515603420e+01    3.1999976006e+01    3.1869965292e+01    3.1484369952e+01    3.1999978603e+01
  64.7500000    3.2135116731e+01    3.2501323842e+01    3.1999975954e+01    3.1864851269e+01    3.1498649349e+01    3.1999978490e+01
  64.8750000    3.2139914572e+01    3.2487239869e+01    3.1999975903e+01    3.1860052961e+01    3.1512733149e+01    3.1999978381e+01
  65.0000000    3.2144402772e+01    3.2473355673e+01    3.1999975851e+01    3.1855564284e+01    3.1526617175e+01    3.1999978274e+01
  65.1250000    3.2148587798e+01    3.2459675216e+01    3.1999975799e+01    3.1851378768e+01    3.1540297463e+01    3.1999978166e+01
  65.2500000    3.2152475895e+01    3.2446201831e+01    3.1999975746e+01    3.1847490177e+01    3.1553770682e+01    3.1999978057e+01
  65.3750000    3.2156073414e+01    3.2432938579e+01    3.1999975693e+01    3.1843892160e+01    3.1567033766e+01    3.1999977949e+01
  65.5000000    3.2159387244e+01    3.2419888521e+01    3.1999975641e+01    3.1840577826e+01    3.1580083658e+01    3.1999977842e+01
  65.6250000    3.2162424352e+01    3.2407054408e+01    3.1999975588e+01    3.1837540207e+01    3.1592917612e+01    3.1999977736e+01
  65.7500000    3.2165191738e+01    3.2394438640e+01    3.1999975535e+01    3.1834772302e+01    3.1605533229e+01    3.1999977632e+01
  65.8750000    3.2167696299e+01    3.2382043165e+01    3.1999975482e+01    3.1832267219e+01    3.1617928556e+01    3.1999977531e+01
  66.0000000    3.2169945168e+01    3.2369869790e+01    3.1999975430e+01    3.1830017823e+01    3.1630101784e+01    3.1999977430e+01
  66.1250000    3.2171945620e+01    3.2357920058e+01    3.1999975380e+01    3.1828016838e+01    3.1642051376e+01    3.1999977329e+01
  66.2500000    3.2173705067e+01    3.2346195394e+01    3.1999975334e+01    3.1826256856e+01    3.1653775904e+01    3.1999977231e+01
  66.3750000    3.2175230905e+01    3.2334696947e+01    3.1999975291e+01    3.1824730481e+01    3.1665274222e+01    3.1999977135e+01
  66.5000000    3.2176530536e+01    3.2323425520e+01    3.1999975247e+01    3.1823430310e+01    3.1676545526e+01    3.1999977040e+01
  66.6250000    3.2177611296e+01    3.2312381539e+01    3.1999975203e+01    3.1822349005e+01    3.1687589391e+01    3.1999976947e+01
  66.7500000    3.2178480607e+01    3.2301565439e+01    3.1999975160e+01    3.1821479145e+01    3.1698405377e+01    3.1999976856e+01
  66.8750000    3.2179145933e+01    3.2290977410e+01    3.1999975117e+01    3.1820813265e+01    3.1708993296e+01    3.1999976769e+01
  67.0000000    3.2179614613e+01    3.2280617131e+01    3.1999975076e+01    3.1820344029e+01    3.1719353473e+01    3.1999976686e+01
  67.1250000    3.2179894006e+01    3.2270484374e+01    3.1999975038e+01    3.1820064075e+01    3.1729486135e+01    3.1999976603e+01
  67.2500000    3.2179991480e+01    3.2260578711e+01    3.1999975001e+01    3.1819966037e+01    3.1739391709e+01    3.1999976522e+01
  67.3750000    3.2179914243e+01    3.2250899186e+01    3.1999974963e+01    3.1820042706e+01    3.1749071145e+01    3.1999976441e+01
  67.5000000    3.2179669555e+01    3.2241445095e+01    3.1999974923e+01    3.1820286823e+01    3.1758525150e+01    3.1999976362e+01
  67.6250000    3.2179264563e+01    3.2232215284e+01    3.1999974881e+01    3.1820691239e+01    3.1767754880e+01    3.1999976284e+01
  67.7500000    3.2178706255e+01    3.2223208377e+01    3.1999974840e+01    3.1821248967e+01    3.1776761709e+01    3.1999976207e+01
  67.8750000    3.2178001675e+01    3.2214423156e+01    3.1999974801e+01    3.1821952964e+01    3.1785546858e+01    3.1999976130e+01
  68.0000000    3.2177157632e+01    3.2205857737e+01    3.1999974765e+01    3.1822796417e+01    3.1794112209e+01    3.1999976055e+01
  68.1250000    3.2176180947e+01    3.2197510682e+01    3.1999974733e+01    3.1823772503e+01    3.1802459203e+01    3.1999975982e+01
  68.2500000    3.2175078277e+01    3.2189379791e+01    3.1999974699e+01    3.1824874571e+01    3.1810590040e+01    3.1999975912e+01
  68.3750000    3.2173856165e+01    3.2181463341e+01    3.1999974665e+01    3.1826096079e+01    3.1818506440e+01    3.1999975844e+01
  68.5000000    3.2172521057e+01    3.2173758873e+01    3.1999974630e+01    3.1827430586e+01    3.1826210858e+01    3.1999975776e+01
  68.6250000    3.2171079246e+01    3.2166264430e+01    3.1999974596e+01    3.1828871799e+01    3.1833705250e+01    3.1999975710e+01
  68.7500000    3.2169536802e+01    3.2158977317e+01    3.1999974560e+01    3.1830413645e+01    3.1840992317e+01    3.1999975643e+01
  68.8750000    3.2167899926e+01    3.2151895372e+01    3.1999974526e+01    3.1832049924e+01    3.1848074221e+01    3.1999975578e+01
  69.0000000    3.2166174388e+01    3.2145015713e+01    3.1999974494e+01    3.1833774865e+01    3.1854953846e+01    3.1999975514e+01
  69.1250000    3.2164366093e+01    3.2138335945e+01    3.1999974465e+01    3.1835582561e+01    3.1861633587e+01    3.1999975453e+01
  69.2500000    3.2162480527e+01    3.2131853037e+01    3.1999974437e+01    3.1837467523e+01    3.1868116472e+01    3.1999975393e+01
  69.3750000    3.2160523196e+01    3.2125564190e+01    3.1999974409e+01    3.1839424246e+01    3.1874405304e+01    3.1999975336e+01
  69.5000000    3.2158499337e+01    3.2119466529e+01    3.1999974382e+01    3.1841447492e+01    3.1880502953e+01    3.1999975282e+01
  69.6250000    3.2156414152e+01    3.2113556812e+01    3.1999974355e+01    3.1843532060e+01    3.1886412662e+01    3.1999975228e+01
  69.7500000    3.2154272694e+01    3.2107832271e+01    3.1999974327e+01    3.1845672899e+01    3.1892137200e+01    3.1999975175e+01
  69.8750000    3.2152079715e+01    3.2102289719e+01    3.1999974299e+01    3.1847865261e+01    3.1897679751e+01    3.1999975122e+01
  70.0000000    3.2149839943e+01    3.2096925910e+01    3.1999974269e+01    3.1850104418e+01    3.1903043564e+01    3.1999975068e+01
  70.1250000    3.2147558006e+01    3.2091737847e+01    3.1999974239e+01    3.1852385739e+01    3.1908231633e+01    3.1999975016e+01
  70.2500000    3.2145238190e+01    3.2086722104e+01    3.1999974210e+01    3.1854704940e+01    3.1913247381e+01    3.1999974964e+01
  70.3750000    3.2142884823e+01    3.2081875318e+01    3.1999974183e+01    3.1857057689e+01    3.1918094178e+01    3.1999974913e+01
  70.5000000    3.2140501969e+01    3.2077194381e+01    3.1999974158e+01    3.1859439923e+01    3.1922775132e+01    3.1999974866e+01
  70.6250000    3.2138093499e+01    3.2072675927e+01    3.1999974135e+01    3.1861847772e+01    3.1927293606e+01    3.1999974821e+01
  70.7500000    3.2135663183e+01    3.2068316475e+01    3.1999974112e+01    3.1864277466e+01    3.1931653081e+01    3.1999974776e+01
  70.8750000    3.2133214780e+01    3.2064112836e+01    3.1999974090e+01    3.1866725247e+01    3.1935856748e+01    3.1999974733e+01
  71.0000000    3.2130751706e+01    3.2060061639e+01    3.1999974069e+01    3.1869187699e+01    3.1939907978e+01    3.1999974692e+01
  71.1250000    3.2128277274e+01    3.2056159450e+01    3.1999974050e+01    3.1871661511e+01    3.1943810203e+01    3.1999974653e+01
  71.2500000    3.2125794756e+01    3.2052402804e+01    3.1999974031e+01    3.1874143413e+01    3.1947566889e+01    3.1999974615e+01
  71.3750000    3.2123307229e+01    3.2048788438e+01    3.1999974013e+01    3.1876630324e+01    3.1951181302e+01    3.1999974578e+01
  71.5000000    3.2120817572e+01    3.2045313057e+01    3.1999973996e+01    3.1879119362e+01    3.1954656733e+01    3.1999974543e+01
  71.6250000    3.2118328531e+01    3.2041973297e+01    3.1999973979e+01    3.1881607779e+01    3.1957996544e+01    3.1999974510e+01
  71.7500000    3.2115842737e+01    3.2038765756e+01    3.1999973960e+01    3.1884092946e+01    3.1961204140e+01    3.1999974475e+01
  71.8750000    3.2113362798e+01    3.2035687129e+01    3.1999973939e+01    3.1886572260e+01    3.1964282826e+01    3.1999974438e+01
  72.0000000    3.2110891095e+01    3.2032734139e+01    3.1999973920e+01    3.1889043338e+01    3.1967235874e+01    3.1999974402e+01
  72.1250000    3.2108429869e+01    3.2029903537e+01    3.1999973904e+01    3.1891503943e+01    3.1970066535e+01    3.1999974371e+01
  72.2500000    3.2105981256e+01    3.2027192094e+01    3.1999973893e+01    3.1893951938e+01    3.1972778044e+01    3.1999974343e+01
  72.3750000    3.2103547238e+01    3.2024596555e+01    3.1999973883e+01    3.1896385342e+01    3.1975373657e+01    3.1999974317e+01
  72.5000000    3.2101129724e+01    3.2022113692e+01    3.1999973871e+01    3.1898802244e+01    3.1977856597e+01    3.1999974291e+01
  72.6250000    3.2098730604e+01    3.2019740402e+01    3.1999973857e+01    3.1901200751e+01    3.1980229965e+01    3.1999974265e+01
  72.7500000    3.2096351522e+01    3.2017473569e+01    3.1999973844e+01    3.1903579219e+01    3.1982496877e+01    3.1999974240e+01
  72.8750000    3.2093994049e+01    3.2015310136e+01    3.1999973831e+01    3.1905936080e+01    3.1984660392e+01    3.1999974216e+01
  73.0000000    3.2091659652e+01    3.2013247083e+01    3.1999973818e+01    3.1908269863e+01    3.1986723528e+01    3.1999974192e+01
  73.1250000    3.2089349677e+01    3.2011281402e+01    3.1999973807e+01    3.1910579224e+01    3.1988689291e+01    3.1999974167e+01
  73.2500000    3.2087065357e+01    3.2009410117e+01    3.1999973797e+01    3.1912862931e+01    3.1990560661e+01    3.1999974145e+01
  73.3750000    3.2084807837e+01    3.2007630298e+01    3.1999973788e+01    3.1915119842e+01    3.1992340571e+01    3.1999974124e+01
  73.5000000    3.2082578317e+01    3.2005939116e+01    3.1999973779e+01    3.1917348757e+01    3.1994031850e+01    3.1999974104e+01
  73.6250000    3.2080377816e+01    3.2004333735e+01    3.1999973770e+01    3.1919548650e+01    3.1995637334e+01    3.1999974084e+01
  73.7500000    3.2078207231e+01    3.2002811383e+01    3.1999973762e+01    3.1921718629e+01    3.1997159787e+01    3.1999974066e+01
  73.8750000    3.2076067390e+01    3.2001369347e+01    3.1999973754e+01    3.1923857867e+01    3.1998601914e+01    3.1999974048e+01
  74.0000000    3.2073959030e+01    3.2000004960e+01    3.1999973748e+01    3.1925965628e+01    3.1999966394e+01    3.1999974032e+01
  74.1250000    3.2071882805e+01    3.1998715594e+01    3.1999973745e+01    3.1928041259e+01    3.2001255858e+01    3.1999974019e+01
  74.2500000    3.2069839290e+01    3.1997498665e+01    3.1999973741e+01    3.1930084181e+01    3.2002472886e+01    3.1999974005e+01
  74.3750000    3.2067829040e+01    3.1996351709e+01    3.1999973736e+01    3.1932093841e+01    3.2003619943e+01    3.1999973991e+01
  74.5000000    3.2065852556e+01    3.1995272273e+01    3.1999973730e+01    3.1934069738e+01    3.2004699482e+01    3.1999973977e+01
  74.6250000    3.2063910253e+01    3.1994257922e+01    3.1999973726e+01    3.1936011457e+01    3.2005713937e+01    3.1999973965e+01
  74.7500000    3.2062002479e+01    3.1993306273e+01    3.1999973722e+01    3.1937918648e+01    3.2006665693e+01    3.1999973953e+01
  74.8750000    3.2060129520e+01    3.1992414999e+01    3.1999973718e+01    3.1939791026e+01    3.2007557075e+01    3.1999973942e+01
  75.0000000    3.2058291631e+01    3.1991581816e+01    3.1999973715e+01    3.1941628338e+01    3.2008390371e+01    3.1999973932e+01
  75.1250000    3.2056489042e+01    3.1990804473e+01    3.1999973714e+01    3.1943430350e+01    3.2009167831e+01    3.1999973924e+01
  75.2500000    3.2054721858e+01    3.1990080800e+01    3.1999973714e+01    3.1945196959e+01    3.2009891624e+01    3.1999973918e+01
  75.3750000    3.2052990163e+01    3.1989408724e+01    3.1999973716e+01    3.1946928083e+01    3.2010563826e+01    3.1999973913e+01
  75.5000000    3.2051294013e+01    3.1988786227e+01    3.1999973717e+01    3.1948623667e+01    3.2011186450e+01    3.1999973907e+01
  75.6250000    3.2049633392e+01    3.1988211298e+01    3.1999973718e+01    3.1950283724e+01    3.2011761505e+01    3.1999973902e+01
  75.7500000    3.2048008245e+01    3.1987681980e+01    3.1999973719e+01    3.1951908308e+01    3.2012290949e+01    3.1999973897e+01
  75.8750000    3.2046418478e+01    3.1987196368e+01    3.1999973721e+01    3.1953497516e+01    3.2012776682e+01    3.1999973892e+01
  76.0000000    3.2044863961e+01    3.1986752612e+01    3.1999973723e+01    3.1955051481e+01    3.2013220557e+01    3.1999973888e+01
  76.1250000    3.2043344529e+01    3.1986348911e+01    3.1999973725e+01    3.1956570368e+01    3.2013624377e+01    3.1999973885e+01
  76.2500000    3.2041859984e+01    3.1985983516e+01    3.1999973727e+01    3.1958054375e+01    3.2013989894e+01    3.1999973881e+01
  76.3750000    3.2040410098e+01    3.1985654724e+01    3.1999973730e+01    3.1959503727e+01    3.2014318809e+01    3.1999973879e+01
  76.5000000    3.2038994616e+01    3.1985360880e+01    3.1999973733e+01    3.1960918681e+01    3.2014612775e+01    3.1999973877e+01
  76.6250000    3.2037613276e+01    3.1985100431e+01    3.1999973737e+01    3.1962299500e+01    3.2014873354e+01    3.1999973876e+01
  76.7500000    3.2036265804e+01    3.1984871856e+01    3.1999973741e+01    3.1963646454e+01    3.2015102059e+01    3.1999973875e+01
  76.8750000    3.2034951887e+01    3.1984673647e+01    3.1999973747e+01    3.1964959855e+01    3.2015300401e+01    3.1999973877e+01
  77.0000000    3.2033671192e+01    3.1984504340e+01    3.1999973754e+01    3.1966240038e+01    3.2015469842e+01    3.1999973879e+01
  77.1250000    3.2032423367e+01    3.1984362518e+01    3.1999973761e+01    3.1967487357e+01    3.2015611797e+01    3.1999973882e+01
  77.2500000    3.2031208045e+01    3.1984246815e+01    3.1999973768e+01    3.1968702180e+01    3.2015727632e+01    3.1999973885e+01
  77.3750000    3.2030024848e+01    3.1984155915e+01    3.1999973775e+01    3.1969884882e+01    3.2015818664e+01    3.1999973888e+01
