# Claims ledger, area 'single': the model, the numerical setup, the single wormhole, two throats at rest.
# Columns and rules: claims.py --help.  One row per quantity; list every place the article quotes it in anchors.
# Extractors: claims/extract_single.py (single_*) and lib.py.  Rows whose note starts 'MISMATCH (kept deliberately)'
# or 'NOT TRACED' / 'NO ANCHOR' are findings of the 2026-09-24 ledger pass, not errors of the ledger.
id	tex	num	tol	status	extractor	args	anchors	source	checked	note
clmKickedLocalRateEarly	0.34	0.34		auto	single_local_rate	{"run": "single_eps_m1e2_ml4_t100", "t": 19}	falling from $0.34$ at	campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100/areal_radius.dat		2026-09-24 FINDINGS fix: 0.3365: the +-3 log-slope of |R - R_star|. The kicked arm's deviation passes through zero near t = 14 (0.23 % at t = 13), so it has no linear plateau; the 0.190 is the unkicked twin's
clmKickedLocalRateTimeEarly	19			manual			at $t=19$ to	analysis choice: the first +-3 window clear of the deviation's zero crossing near t = 14 (claims/extract_single.single_local_rate)		deviation 2.5 % at t = 19
clmKickedLocalRateLate	0.15	0.15		auto	single_local_rate	{"run": "single_eps_m1e2_ml4_t100", "t": 31}	to $0.15$ at $t=	campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100/areal_radius.dat		0.1482; 0.21 at t = 25
clmKickedLocalRateTimeLate	31			manual			at $t=31$. Once	analysis choice: where the deviation reaches 32 %, past the linear regime		the window the registry's plateau fit covered
clmUnkickedPeakRate	0.031	0.031		auto	single_peak_window_rate	{"run": "single_hold_ml4_t100"}	from $0.031$ near	campaign/01_single_throat/hold/single_hold_ml4_t100/areal_radius.dat		largest 10-unit least-squares d ln R/dt: 0.0314 over t = 70-80 (single-sample gradient peaks 0.033 at t = 74)
clmUnkickedPeakTime	75	75		auto	single_peak_window_rate	{"run": "single_hold_ml4_t100", "what": "centre"}	near $t\approx75$ to	as clmUnkickedPeakRate		centre of the t = 70-80 window
clmUnkickedLateRate	0.010	0.010		auto	single_window_rate	{"run": "single_hold_ml4_t100", "t0": 90, "t1": 99}	to $0.010$ at	campaign/01_single_throat/hold/single_hold_ml4_t100/areal_radius.dat (t = 90-99, the record's last 10 units)		0.0103
clmUnkickedLateTime	99	99		auto	last_time	{"run": "single_hold_ml4_t100", "file": "areal_radius.dat"}	at $t=99$ in the unkicked	campaign/01_single_throat/hold/single_hold_ml4_t100/areal_radius.dat (last reading)		
clmUnkickedDoublingEarly	22	22		auto	single_peak_window_rate	{"run": "single_hold_ml4_t100", "what": "doubling"}	(doubling time $22\to	as clmUnkickedPeakRate		ln 2 / 0.0314 = 22.1
clmUnkickedDoublingLate	67	67		auto	single_window_rate	{"run": "single_hold_ml4_t100", "t0": 90, "t1": 99, "what": "doubling"}	\to67$)	as clmUnkickedLateRate		ln 2 / 0.0103 = 67.2
clmKickedPeakRate	0.036	0.036		auto	single_peak_window_rate	{"run": "single_eps_m1e2_ml4_t100"}	and $0.036\to	campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100/areal_radius.dat		largest 10-unit d ln R/dt: 0.0358 over t = 29-39 (the registry's 't = 30-40'; inclusive 30-40 gives 0.0354)
clmKickedLateRate	0.0023	0.0023		auto	single_window_rate	{"run": "single_eps_m1e2_ml4_t100", "t0": 90, "t1": 99}	\to0.0023$ in the kicked	campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100/areal_radius.dat (t = 90-99)		0.00232
clmKickedDoublingEarly	19	19		auto	single_peak_window_rate	{"run": "single_eps_m1e2_ml4_t100", "what": "doubling"}	($19\to	as clmKickedPeakRate		19.35
clmKickedDoublingLate	298	298		auto	single_window_rate	{"run": "single_eps_m1e2_ml4_t100", "t0": 90, "t1": 99, "what": "doubling"}	\to298$)	as clmKickedLateRate		298.46 over t = 90-99; the inclusive window t = 90-100 gives 0.00229 and 302
clmInflRecordEnd	100	100		auto	expr	{"formula": "min(a, b, c)", "a": {"fn": "last_time", "run": "single_eps_m1e2_ml4_t100", "file": "constraint_norms.dat"}, "b": {"fn": "last_time", "run": "single_hold_ml4_t100", "file": "constraint_norms.dat"}, "c": {"fn": "last_time", "run": "single_pureq_q1e2_L128_ml4_scalar_t100", "file": "constraint_norms.dat"}}	by $t=100$ with no trapped || None occurs by $t=100$	campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100, hold/single_hold_ml4_t100, seed/single_pureq_q1e2_L128_ml4_scalar_t100: constraint_norms.dat last rows		the three inflating records all end at t = 100 without a NaN
clmBoxDoubledL	128	128		def	param	{"run": "single_pureq_q1e2_L128_ml4_scalar_t100", "key": "L"}	($L=128$) copy of the unkicked	campaign/01_single_throat/seed/single_pureq_q1e2_L128_ml4_scalar_t100/evolution_params.txt		despite its name the arm is the UNKICKED level-4 throat (the l2-blind boost pin; registry correction 2026-09-23)
clmBoxDoubledAgreement	0.3	0.3		auto	single_max_rel_diff	{"run_a": "single_hold_ml4_t100", "run_b": "single_pureq_q1e2_L128_ml4_scalar_t100"}	tracks it to $0.3\%$ in $R$	campaign/01_single_throat/hold/single_hold_ml4_t100 and seed/single_pureq_q1e2_L128_ml4_scalar_t100 areal_radius.dat		max |R_128/R_64 - 1| = 0.327 % (t = 75) over t = 0-99
clmConstraintFloorBothBoxes	77	77	abs:3	auto	single_constraint_onset	{"runs": ["single_hold_ml4_t100", "single_pureq_q1e2_L128_ml4_scalar_t100"], "kind": "min"}	floor from $t\approx77$ ($L	campaign/01_single_throat/hold/single_hold_ml4_t100 and seed/single_pureq_q1e2_L128_ml4_scalar_t100 constraint_norms.dat		2026-09-24 FINDINGS fix: the earlier of the two boxes: L2_Ham leaves 1.5 x its t = 35-55 median at 76.8 (L = 128); the L = 64 box at 82.2 (clmConstraintFloorSmallBox). The text said 't >~ 80 in both boxes'
clmConstraintFloorSmallBox	82	82		auto	single_constraint_onset	{"runs": ["single_hold_ml4_t100"], "kind": "min"}	and $82$ ($L=64$)	campaign/01_single_throat/hold/single_hold_ml4_t100/constraint_norms.dat		82.15
clmLateConstraintLo	75	75	abs:3	auto	single_constraint_onset	{"runs": ["single_hold_t100", "single_eps_p1e2_t100", "single_eps_p1e2_q5e3_ml4_t100", "single_eps_p1e2_q5e2_ml4_t100", "single_pureq_q1e2_ml4_t100", "single_hold_ml4_t100", "single_pureq_q1e2_L128_ml4_scalar_t100"], "kind": "min"}	the rise from $t\gtrsim75$ is the fam	constraint_norms.dat of the single-throat arms that run past t = 80 (collapse: single_hold_t100, the three regrowth arms, the pure quadrupole; inflation: single_hold_ml4_t100 and its L = 128 copy)		onsets (1.5 x the t = 35-55 median) 76.8-82.2; EXCEPTION: the kicked inflation arm single_eps_m1e2_ml4_t100 grows from t = 55; Fig. 2 caption anchor (pure quadrupole, onset 80.2) read as the family's; anchors re-cut 2026-09-24 (feedback edits)
clmLateConstraintHi	80	80	abs:3	auto	single_constraint_onset	{"runs": ["single_hold_t100", "single_eps_p1e2_t100", "single_eps_p1e2_q5e3_ml4_t100", "single_eps_p1e2_q5e2_ml4_t100", "single_pureq_q1e2_ml4_t100", "single_hold_ml4_t100", "single_pureq_q1e2_L128_ml4_scalar_t100"], "kind": "max"}		as clmLateConstraintLo		82.2 (single_hold_ml4_t100); no longer quoted in research.tex (2026-09-24 feedback edits); row kept for provenance
clmInflKickedConstraintOnset	55	55	abs:3	auto	single_constraint_onset	{"runs": ["single_eps_m1e2_ml4_t100"], "kind": "min"}		campaign/01_single_throat/seed/single_eps_m1e2_ml4_t100/constraint_norms.dat		2026-09-24 FINDINGS fix: the family's criterion (1.5 x the t = 35-55 median); Fig. 4's 'hold to t = 50' uses 1.1 x over t = 30-45 (51.6); no longer quoted in research.tex (2026-09-24 feedback edits); row kept for provenance
# ---- two throats at rest (sec:pair, Fig. 5)
clmNarrowPairA	1	1		def	param	{"run": "ctrl_rest_a1", "key": "wormhole_throat_radius_A"}	($a=1$, light dashed)	campaign/03_two_throats/ctrl_rest_a1/evolution_params.txt		
clmNarrowPairRatio	2.8	2.8		auto	single_width_ratio	{"t": 11.5}	opens $2.8\times$ more slowly	campaign/03_two_throats/sign_rule_displacement.dat (sign_rule.py)		dsep(a = 2)/dsep(a = 1) = 2.84 at t = 11.5 (2.82 at t = 11)
clmSignRatio	1.518	1.518		auto	single_sign_rule	{"what": "mean"}	measured $1.518 || is $1.518	campaign/03_two_throats/sign_rule_displacement.dat: -dsep_flip/dsep_like over its window		1.5178 from the table's 4-decimal dsep columns (the header states 1.518)
clmSignRatioErr	0.021	0.021		auto	single_sign_rule	{"what": "sd"}	\pm0.021$ (scatter over $15$ slices); grey || \pm0.021$ (scatter over $15$ slices) against	as clmSignRatio (sample sd, ddof 1)		0.0210; its anchors contain the 15 of clmSignSlices, which is therefore left unanchored
clmSignSlices	15	15		auto	single_sign_rule	{"what": "n"}		as clmSignRatio (rows with a ratio)		NO ANCHOR: both '$15$ slices' sit inside clmSignRatioErr's only unique contexts; place by hand
clmSignSettleWindow	3.5	3.5		auto	single_sign_rule	{"what": "t_first"}	window $t<3.5$, excluded	as clmSignRatio (first slice with a ratio; sign_rule.py WINDOW)		
clmCountLikeSignedPairs	Four	4		auto	count_runs	{"pattern": "^ctrl_rest_d1[2468]$"}	Four like-signed pairs	campaign/03_two_throats/ctrl_rest_d{12,14,16,18}		
clmDLadderTwelve	0.4696	0.4696		auto	single_dladder	{"d": 12}	by $0.4696/	campaign/03_two_throats/separation_ladder_2026-09-04.txt (RESULT, displacement at t = 11.5)		the same value as sign_rule_displacement.dat dsep_like at t = 11.5
clmDLadderFourteen	0.3699	0.3699		auto	single_dladder	{"d": 14}	/0.3699/	as clmDLadderTwelve		
clmDLadderSixteen	0.2980	0.2980		auto	single_dladder	{"d": 16}	/0.2980/	as clmDLadderTwelve		
clmDLadderEighteen	0.2438	0.2438		auto	single_dladder	{"d": 18}	/0.2438$ for || the measurement is $0.2438$	as clmDLadderTwelve		
clmFdSquaredLo	67.6	67.6		auto	single_dladder	{"d": 12, "what": "Fd2"}	$67.6\to	as clmDLadderTwelve (displacement x nominal d^2)		67.62
clmFdSquaredHi	79.0	79.0		auto	single_dladder	{"d": 18, "what": "Fd2"}	\to79.0$ across	as clmDLadderTwelve		78.99
clmOffsetDeltaLo	3	3		auto	single_offset_delta	{"kind": "min"}	$\delta\approx3$--	as clmDLadderTwelve (delta solved from each pair of rungs)		pairwise delta 2.94 (16-18) ... 3.78 (12-14)
clmOffsetDeltaHi	4	4		auto	single_offset_delta	{"kind": "max"}	--$4$ describes it	as clmOffsetDeltaLo		3.78
clmOffsetPrediction	0.246	0.246		auto	single_offset_prediction	{"d": 18, "model": "offset"}	predicts $0.246$ at	as clmDLadderTwelve (least-squares A/(d+delta)^2 on d = 12, 14, 16)		0.2458 with delta = 3.69; separation_ladder_2026-09-04.txt and the registry quote 0.243, from an earlier fit (delta = 3.4) made before d = 18 reached t = 11.5
clmInverseSquarePrediction	0.209	0.209		auto	single_offset_prediction	{"d": 18, "model": "inverse_square"}	inverse-square gives $0.209$	as clmDLadderTwelve (0.4696 (12/18)^2)		0.2087
clmMouthRadiusTwelve	4.24	4.24		auto	single_placement	{"d": 12, "what": "R"}	mouth radius ($4.24$ at	campaign/04_binary_headon/placement/place_d12_step1/horizon_scan.dat (mouths A/B at t = 0)		4.2386
clmALadderOne	0.147	0.147		auto	single_aladder	{"a": 1}	rung ($0.147/	campaign/03_two_throats/scalar_charge_apoints_2026-09-04.txt (displacement at t = 11)		0.1474
clmALadderOneHalf	0.283	0.283		auto	single_aladder	{"a": 1.5}	/0.283/	as clmALadderOne		0.2832
clmALadderTwo	0.416	0.416		auto	single_aladder	{"a": 2}	/0.416/	as clmALadderOne		0.4155 (4 decimals in the pack): at the edge of the printed precision
clmALadderThree	0.615	0.615		auto	single_aladder	{"a": 3}	/0.615$ for	as clmALadderOne		0.6154
clmWidthExponentLo	1.3	1.3		auto	single_width_exponent	{"kind": "min"}	exponent of $1.3$--	as clmALadderOne (power law through a = 1 fitted to dsep(a)/dsep(1) at t = 8, 10, 11)		1.34 / 1.35 / 1.38 at t = 8 / 10 / 11 (the note's 'about 1.36'); t = 6 gives 1.21, and a free log-log fit at t = 11 gives 1.30
clmWidthExponentHi	1.4	1.4		auto	single_width_exponent	{"kind": "max"}	--$1.4$; the point-charge	as clmWidthExponentLo		1.38 (t = 11)
clmPlacementExcessFar	1.8	1.8		auto	single_placement	{"d": 48, "what": "excess"}	read $+1.8\%$	campaign/04_binary_headon/placement/place_d48_step1/horizon_scan.dat; placement_curve.py		1.82 %
clmPlacementExcessNear	20.5	20.5		auto	single_placement	{"d": 6, "what": "excess"}	to $+20.5\%$	campaign/04_binary_headon/placement/place_d6_step1/horizon_scan.dat; placement_curve.py		20.54 %
clmPlacementSlope	1.16	1.16		auto	single_placement	{"what": "slope"}	excess $\propto d^{-1.16}$ || falling as $d^{-1.16}$	the 18 placement probes (placement/place_d*_step1), log-log fit of the excess; placement_curve.dat header d^-1.1568		1.157
clmScoutPlateau	-0.13	-0.13		auto	single_scout	{"what": "response", "t": 0}	the $-0.13\%$ plateau	campaign/04_binary_headon/merge_headon_flip_d8_v1_t100 horizon_scan.dat + binary_throat_diagnostics.dat against the probes; placement_curve.py		-0.127 % at t = 0 (-0.127 ... -0.133 over t = 0-4; -0.093 at t = 5)
clmScoutPlateauEnd	5	5		auto	single_scout	{"what": "plateau_end"}	plateau to $t=5$	as clmScoutPlateau		last time the tracked separation still reads its t = 0 value 7.9375
clmScoutSqueeze	-4.0	-4.0		auto	single_scout	{"what": "response", "t": 13}	grows to $-4.0\%$ || growing to $-4.0\%$	as clmScoutPlateau		-3.97 %
clmScoutLastInRange	13	13		auto	single_scout	{"what": "last_in_range"}	by $t=13$. In the shaded || by $t=13$---an interaction	as clmScoutPlateau		last scout time whose separation (6.06) is inside the probed range
clmScoutSeven	-0.6	-0.6		auto	single_scout	{"what": "response", "t": 7}	squeezed, $-0.6\%$ at	as clmScoutPlateau		-0.57 %
clmSpongeInnerBig	48	48		def	param	{"run": "merge_orbit_flip_d12_p045_L128_lvl5_t100", "key": "sponge_inner_radius"}	and $48$--	campaign/06_binary_flyby/p045/merge_orbit_flip_d12_p045_L128_lvl5_t100/evolution_params.txt: sponge_inner_radius (every L=128 run: the outer quarter of the half-width)		added 2026-09-24 (user: 'we have other settings as well')
clmSpongeOuterBig	64	64		def	param	{"run": "merge_orbit_flip_d12_p045_L128_lvl5_t100", "key": "sponge_outer_radius"}	--$64$ at $L=	same params, sponge_outer_radius		added 2026-09-24
clmThroatGammaOne	0.5	0.5		def	expr	{"formula": "m/a", "m": {"fn": "param", "run": "single_hold_t100", "key": "wormhole_drainhole_mass_A"}, "a": {"fn": "param", "run": "single_hold_t100", "key": "wormhole_throat_radius_A"}}	le is the $\gamma_1=m/a=0.5$ member of	production params: gamma_1 = m/a of GGS I		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmGgsMatched	0.758	0.758		lit			inear analysis gives $T=0.758$; their Tab	Gonzalez, Guzman & Sarbach, CQG 26, 015010 (2009), Table I at gamma_1 = 0.5 (arXiv:0806.0608v2 p. 10); reproduced by grteclyn-wrapper/scripts/analysis/merger_feedback/linear_mode.py		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmLinT	0.7584	0.7584		manual			delta\phi=0$---gives $T=0.7584$, i.e.\ $\t	grteclyn-wrapper/scripts/analysis/merger_feedback/linear_mode.py: three solvers in two gauges agree, T = 0.758357150		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmLinTau	5.13	5.13		manual			, i.e.\ $\tau_{\rm lin}=5.13\,M$. The me	grteclyn-wrapper/scripts/analysis/merger_feedback/linear_mode.py: tau_lin = 1/lambda, lambda = 0.1949004/M (solver C, production coordinates)		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmGgsAgreementFour	2.5	2.5	abs:0.1	auto	single_ggs_excess	{"runs": ["single_hold_ml4_t100"], "t_ggs": 0.758357}	an e-fold time within $2.5\%$, at our || with resolution: it is $2.5\%$ longer a	level-4 plateau T over the parameter-matched linear T (grteclyn-wrapper/scripts/analysis/merger_feedback/linear_mode.py)		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmThroatOwnMass	1.94	1.94		def	expr	{"formula": "S/2", "S": {"fn": "single_drainhole", "quantity": "R_min"}}	-Sharp mass, $R_\star/2=1.94$, already e	closed form: M_MS on the time-symmetric throat = R_min/2 (theta_pm = 0 there)		added 2026-09-24 (user feedback on the paper); anchors re-cut 2026-09-24 (feedback edits)
clmSeedDefectPeak	0.93	0.93		manual			all there: its peak is $0.93\times16\pi| || n the shell it reaches $0.93\times16\pi|	grteclyn-wrapper/scripts/analysis/merger_feedback/c_seed_constraints.py: closed-form seed defect, peak |H| at r ~ 1.69 over 16 pi |rho|, eps = +1e-2 (0.94 at -1e-2)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmSeedBagThreshold	0.025	0.025		manual			Above $\varepsilon\simeq0.025$ the spheri	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py: R''(r_t) = 0 at eps = 0.0245 (the minimal surface becomes a maximum)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmSeedDefectBox	0.090	0.09		manual			defect in quadrature, $0.090\,|\varepsil	grteclyn-wrapper/scripts/analysis/merger_feedback/c_seed_constraints.py: quadrature excess sqrt(1/2[H(+e)^2+H(-e)^2]-H0^2)/|e| = 0.0898/0.0899 at 1e-3/1e-2 (level-0 reproduction 0.0899)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmKickNormSpread	5.4	5.4		manual			the unkicked norms to $5.4\%$ until th	grteclyn-wrapper/scripts/analysis/merger_feedback/c_seed_constraints.py: kicked vs unkicked H within 5.4% over t = 2-20		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingPlusMotsTime	1	1		manual			from the first scan ($t=1$), while $-	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py: single_eps_p1e1_t100 horizon_scan, first MOTS row t = 1 (R 4.621)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingMinusRzero	3.15	3.15		manual			the throat to $R_{\min}=3.15$, re-expand	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py: single_eps_m1e1_t100 areal_radius.dat at t = 0: 3.152		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingMinusRmax	3.36	3.36		manual			sRzero$, re-expands to $3.36$ by $t=\clm	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py: same arm, maximum 3.356 at t = 4		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingMinusRmaxTime	4	4		manual			CeilingMinusRmax$ by $t=4$ and then c	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py (same)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingMinusMotsTime	6	6		manual			s well, trapped from $t=6$---against	grteclyn-wrapper/scripts/analysis/merger_feedback/c_eps01_fates.py: same arm, first MOTS row t = 6 (R 3.331)		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingDefectLo	8.6	8.6		manual			ms in the box norm and $8.6$--$\clmCeil	grteclyn-wrapper/scripts/analysis/merger_feedback/c_seed_constraints.py: closed-form shell peak |H|/16 pi |rho| at eps = +0.1		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmCeilingDefectHi	10.3	10.3		manual			$\clmCeilingDefectLo$--$10.3\times16\pi|	grteclyn-wrapper/scripts/analysis/merger_feedback/c_seed_constraints.py: same at eps = -0.1		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmRegrowthShrinkPct	40	40		manual			--the horizon falls by $40\%$ in areal || ntom support and loses $40\%$ of its h || marked). The fall, by $40\%$ in radiu	grteclyn-wrapper/scripts/analysis/merger_feedback/c_regrowth_fits.py: MOTS R from formation (t = 11, 3.883) to the floor (t = 47, 2.337), level 3: -39.8%		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmRegrowthLevelAgreement	0.08	0.08		manual			d 4 agree in $R(t)$ to $0.08\%$. What dr	grteclyn-wrapper/scripts/analysis/merger_feedback/c_regrowth_fits.py: median |dR/R| between the level-3 and the spherical level-4 arm		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmFirstLawDeficitLo	19	19		manual			r-predicts the fall by $19$--$\clmFirs	grteclyn-wrapper/scripts/analysis/merger_feedback/c_horizon_first_law.py on the L = 128 level-4 twin (TAKE 2): phantom-influx dR/dt vs measured, t = 33: -0.046 vs -0.054		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
clmFirstLawDeficitHi	46	46		manual			clmFirstLawDeficitLo$--$46\%$. The pur	grteclyn-wrapper/scripts/analysis/merger_feedback/c_horizon_first_law.py: same at t = 40.5: -0.0101 vs -0.0147		added 2026-09-24 (user feedback on the single throat; C analysis, finished by the coordinator); anchors re-cut 2026-09-24 (feedback edits)
