# Claims ledger, area 'detector': Table I's run counts, the pattern-matching section (strain, validation,
# fitting factors, the O3b search, ringdown, bursts), the Discussion's own numbers (no-inspiral budget, heavy
# seeds, Limitations) and reproducibility/cost.  Extractors: extract_detector.py; Table I map: table1_groups.tsv.
# Columns and rules: claims.py --help.  Rows with tol abs:0.5 and an exponent in num compare log10 (order of magnitude).
id	tex	num	tol	status	extractor	args	anchors	source	checked	note
clmDetLightSeedGap	two	2		auto	detector_light_seed_gap	{"m0": 100.0, "z0": 25.0}	misses UHZ1 by two decades	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py (t_of_z, SALPETER_MYR, UHZ1 = 4e7 Msun at z 10.07)		100 Msun at z=25 grows to 1.9e5 Msun by UHZ1's epoch: 2.33 decades short of 4e7
clmDetNMin	10^{-4}	-4		def	detector_log10_input	{"name": "n_min"}	and $n=10^{-4}$-- || galaxy is $n\simeq10^{-4}$ || and $n=10^{-4}$ gives	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py N_RANGE		log10 compared (exact); assumed: one seed per present-day massive galaxy, no reference given
clmDetNMax	10^{-2}	-2		def	detector_log10_input	{"name": "n_max"}	--$10^{-2}\,\mathrm{Mpc}^{-3}$, at || --$10^{-2}\,\mathrm{Mpc}^{-3}$ comoving || $n=10^{-2}\,\mathrm{Mpc}^{-3}$ gives	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py N_RANGE		log10 compared (exact)
clmDetFMPeakLo	0.03	0.03		auto	detector_fpk_range	{"stat": "min"}	with $(fM)_{\rm peak}=0.03$ || measured $(fM)_{\rm peak}=0.03$	plot_psi4_ligo: resolved Psi4 band peak f_pk of the four drainhole channels (fly-by 0.0286, throat 0.0423, head-on 0.0600, spiral 0.0600); plot_heavy_seeds hard-codes FM_PEAK = (0.03, 0.06)		0.0286 (fly-by)
clmDetFMPeakHi	0.06	0.06		auto	detector_fpk_range	{"stat": "max"}	$--$0.06$. Ink || --$0.06$ the band is	plot_psi4_ligo: resolved Psi4 band peak f_pk of the four drainhole channels (fly-by 0.0286, throat 0.0423, head-on 0.0600, spiral 0.0600); plot_heavy_seeds hard-codes FM_PEAK = (0.03, 0.06)		0.0600 (head-on, spiral)
clmDetStraddleLo	10^{5}	5		auto	detector_lisa_straddle_log10	{"stat": "min"}	The $10^{5}$--	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py panel_lisa boxes against lisa_pls		log10 compared: the 1e4 box (29-58 mHz) lies wholly below the curve
clmDetStraddleHi	10^{6}	6		auto	detector_lisa_straddle_log10	{"stat": "max"}	--$10^{6}\,M_\odot$ boxes straddle	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py panel_lisa boxes (1e4-1e6 drawn) against lisa_pls		log10 compared. NB the analytic curve extrapolated below 0.1 mHz is also reached by an (undrawn) 1e7 box's top corner (Omega 2.8e-9 vs 1.3e-9 at 58 uHz): 'fall below the band' holds in frequency, not in Omega
clmDetConvMassLo	10^{7}	1e7		manual			conversions at $10^{7}$-- || Conversions at $10^{7}$--	input: the heavier mass decades the text considers		
clmDetConvMassHi	10^{8}	1e8		manual			--$10^{8}\,M_\odot$ fall below || --$10^{8}\,M_\odot$ land at	input		
clmDetGrowthTarget	10^{9}	1e9		lit			reaches $10^{9}\,M_\odot$	z >~ 7 quasar mass scale, e.g. J1342+0928 7.8e8 Msun [banados2018]		
clmDetGrowthEfoldsLo	9	9		auto	detector_seed_efolds	{"m_seed": 100000.0}	in $9$--	arithmetic ln(1e9/1e5)		9.21
clmDetGrowthEfoldsHi	12	12		auto	detector_seed_efolds	{"m_seed": 10000.0}	--$12$ e-folds	arithmetic ln(1e9/1e4)		11.51
clmDetGrowthTimeLo	415	415		auto	detector_seed_growth_myr	{"m_seed": 100000.0}	e-folds, $415$--	arithmetic 45 Myr x ln(1e9/1e5) (grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py SALPETER_MYR)		MISMATCH (rounding): 45 x 9.2103 = 414.5 -> 414; '415' needs t_Sal = 45.05 Myr (0.1 x 450.5)
clmDetGrowthTimeHi	520	5.2e2		auto	detector_seed_growth_myr	{"m_seed": 10000.0}	--$520$ Myr	arithmetic 45 Myr x ln(1e9/1e4)		518.1; read at two significant figures (num 5.2e2)
clmDetGrowthWindow	600	6e2		auto	detector_cosmic_time_myr	{"z_from": 20, "z_to": 7}	the ${\sim}600$ Myr	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py t_of_z (flat LCDM, H0 67.7, Om 0.31)		t(7) - t(20) = 763.7 - 179.7 = 584 Myr; '~' read at one figure (num 6e2)
clmDetGrowthZ	7	7		lit			by $z\simeq7$	epoch of the earliest quasars (J1342+0928 at z = 7.54, [banados2018])		
clmDetDMFracLo	3\times10^{-11}	3e-11		auto	detector_dm_fraction	{"n": 0.0001, "m": 10000.0}	\rho_{\rm DM}\simeq3\times10^{-11}$	arithmetic n M / rho_DM, rho_DM = Omega_c h^2 x 2.775e11 = 3.33e10 Msun/Mpc^3 (Planck 2018)		3.00e-11
clmDetDMFracHi	3\times10^{-7}	3e-7		auto	detector_dm_fraction	{"n": 0.01, "m": 1000000.0}	--$3\times10^{-7}$ at	same		3.00e-7
clmDetFirasLo	10^{4}	1e4		lit			black holes of $10^{4}$	Nakama, Carr & Silk 2018 [nakama2018]		
clmDetFirasHi	10^{13}	1e13		lit			--$10^{13}\,M_\odot$	Nakama, Carr & Silk 2018 [nakama2018]		
clmDetBandLo	0.3	0.3		auto	detector_f_obs	{"m": 1000000.0, "fM": "min"}	band is $0.3$--	arithmetic f_obs = (fM)_peak / [M (1+z_e)], GM_sun/c^3 = 4.9255e-6 s, z_e = 20, (fM)_peak = measured 0.0286-0.0600		0.276 mHz
clmDetBandHi	60	6e1		auto	detector_f_obs	{"m": 10000.0, "fM": "max"}	--$60$ mHz	arithmetic f_obs = (fM)_peak / [M (1+z_e)], GM_sun/c^3 = 4.9255e-6 s, z_e = 20, (fM)_peak = measured 0.0286-0.0600		58.0 mHz; read at one figure (num 6e1)
clmDetOmegaHi	10^{-11}	-11	abs:0.5	auto	detector_omega_log10	{"n": 0.01, "m": 100000.0, "E": "flyby"}	gives $\Omega_{\rm GW}\sim10^{-11}$ at || --$10^{-11}$ at one seed || --$10^{-11}$ today	arithmetic Omega_GW = n E_rad/[rho_c (1+z_e)], rho_c = 2.775e11 h^2 (H0 67.7, grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py), E_rad = (E_rad/M) x M with the measured E_rad/M		log10 compared (order of magnitude): fly-by -10.56, spiral -11.08 (n = 1e-2, M = 1e5)
clmDetOmegaLo	10^{-13}	-13	abs:0.5	auto	detector_omega_log10	{"n": 0.0001, "m": 100000.0, "E": "flyby"}	gives ${\sim}10^{-13}$ || time-averaged $\Omega_{\rm GW}\sim10^{-13}$ || $|\Omega_\phi|\sim\Omega_{\rm GW}\sim10^{-13}$	arithmetic Omega_GW = n E_rad/[rho_c (1+z_e)], rho_c = 2.775e11 h^2 (H0 67.7, grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py), E_rad = (E_rad/M) x M with the measured E_rad/M		log10 compared: fly-by -12.56, spiral -13.08 (n = 1e-4)
clmDetOmegaFreq	3	3		auto	detector_f_obs	{"m": 100000.0, "fM": "min"}	at ${\sim}3$ mHz	arithmetic f_obs = (fM)_peak / [M (1+z_e)], GM_sun/c^3 = 4.9255e-6 s, z_e = 20, (fM)_peak = measured 0.0286-0.0600		the fly-by (the Omega ~ 1e-11 channel) at 1e5 Msun: 2.76 mHz; the spiral's 0.060 gives 5.8 mHz
clmDetLisaLo	10^{-13}	-13	abs:0.5	auto	detector_lisa_log10	{"f_lo": 0.001, "f_hi": 0.01, "stat": "min"}	sensitivity of $\Omega\sim10^{-13}$	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py lisa_pls: 4-yr power-law-integrated sensitivity, Robson, Cornish & Liu 2019 noise, SNR 10		log10 compared: minimum 2.6e-13 at 2.7 mHz (-12.59)
clmDetLisaHi	10^{-12}	-12	abs:0.5	auto	detector_lisa_log10	{"f_lo": 0.001}	--$10^{-12}$ near millihertz	grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py lisa_pls: 4-yr power-law-integrated sensitivity, Robson, Cornish & Liu 2019 noise, SNR 10		log10 compared: 6.5e-13 at 1 mHz (-12.19)
clmDetCollapseOmegaLo	10^{-16}	-16	abs:0.5	auto	detector_omega_log10	{"n": 0.0001, "m": 100000.0, "E": "throat"}	background at $10^{-16}$	arithmetic Omega_GW = n E_rad/[rho_c (1+z_e)], rho_c = 2.775e11 h^2 (H0 67.7, grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py), E_rad = (E_rad/M) x M with the measured E_rad/M		log10 compared: -15.92 (collapsing throat's 3.22e-5, n = 1e-4, M = 1e5)
clmDetCollapseOmegaHi	10^{-14}	-14	abs:0.5	auto	detector_omega_log10	{"n": 0.01, "m": 100000.0, "E": "throat"}	--$10^{-14}$. And	arithmetic Omega_GW = n E_rad/[rho_c (1+z_e)], rho_c = 2.775e11 h^2 (H0 67.7, grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py), E_rad = (E_rad/M) x M with the measured E_rad/M		log10 compared: -13.92 (n = 1e-2)
clmDetRateLo	0.05	0.05		auto	detector_burst_rate	{"n": 0.0001}	only ${\sim}0.05$--	arithmetic: each seed converts once, so the observed rate is n 4 pi D_c(z_e)^2 c; D_c(20) = 10.97 Gpc (flat LCDM of grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py)		0.046 per year
clmDetRateHi	5	5		auto	detector_burst_rate	{"n": 0.01}	--$5$ bursts per year	arithmetic: each seed converts once, so the observed rate is n 4 pi D_c(z_e)^2 c; D_c(20) = 10.97 Gpc (flat LCDM of grteclyn_wrapper/visualisation/wormhole_merger/plot_heavy_seeds.py)		4.6 per year
clmDetBurstDuration	10^{3}	3	abs:0.5	auto	detector_burst_duration_log10	{"m": 100000.0}	each ${\sim}10^{3}$ s long	arithmetic: record length (search templates' T/M: spiral 50 M, fly-by 35 M) x M (1+z_e), M = 1e5 Msun		log10 compared: 360-520 s (geometric mean 430 s, -> 2.64); ~1e3 s is reached at a few 1e5 Msun
clmDetLowBandLo	3	3		auto	detector_f_obs	{"m": 100000000.0, "fM": "min", "unit": "uHz"}	land at $3$--	arithmetic f_obs = (fM)_peak / [M (1+z_e)], GM_sun/c^3 = 4.9255e-6 s, z_e = 20, (fM)_peak = measured 0.0286-0.0600		2.76 uHz
clmDetLowBandHi	60	6e1		auto	detector_f_obs	{"m": 10000000.0, "fM": "max", "unit": "uHz"}	--$60\,\mu$Hz	arithmetic f_obs = (fM)_peak / [M (1+z_e)], GM_sun/c^3 = 4.9255e-6 s, z_e = 20, (fM)_peak = measured 0.0286-0.0600		58.0 uHz; read at one figure (num 6e1)
clmDetIntroSeedLo	10^4	1e4		lit			heavy seeds of $10^4$	heavy-seed mass range [inayoshi2020] (JWST context: bogdan2024, natarajan2024)		the channel adopts it (clmDetSeedMassLo)
clmDetIntroSeedHi	10^6	1e6		lit			--$10^6\,M_\odot$ from formation channels	heavy-seed mass range [inayoshi2020]		
clmDetScalarSpread	30	3e1		auto	detector_scalar_ratio_spread_pct	{"t_cut": 60.0}	carries a $30\%$ sphere spread	plot_scalar_channel _gw_flux/_scalar/_cum on campaign/06_binary_flyby/p045/merge_orbit_flip_d12_p045_L128_lvl5_t100		fly-by |E_phi|/E_GW to t=60: 3.02 at R=14 vs 2.33 at R=30 -> 29.5 %, read at one figure (num 3e1; the text's 3.0/2.3 gives 30.4). NB E_phi itself differs x12 between those spheres (-1.04 vs -0.087); the head-on's post-horizon E_phi spreads 35 % (-0.056/-0.071/-0.075)
clmDetThroatEphiSpread	6	6		auto	detector_ephi_sphere_ratio	{"run": "single_eps_p1e2_q1e2_ml4_scalar_t100", "t0": 11.0, "radii": [10, 14, 18]}	spreads $\times6$ across spheres	campaign/01_single_throat/seed/single_eps_p1e2_q1e2_ml4_scalar_t100/scalar_modes.dat (plot_scalar_censorship._flux)		integral of -F_kin from the MOTS (t=11) to t=100: -0.022/-0.090/-0.130 at R=10/14/18, ratio 6.02 (the head-on method, which reproduces its -0.056/-0.071/-0.075 from t=21.5)
clmDetHeadonWobble	80	80		manual			head-on sphere after $t\approx80$	the outermost (R=18) Psi4 sphere of the head-on arms (psi4_mode_l2m0.dat); onset read by eye		not re-derived
